iter	Logloss
414	0.0005450533463
415	0.0005450472775
416	0.0005450461215
417	0.0005450240425
418	0.0005450240425
419	0.0005377285522
420	0.0005377310375
421	0.000537721732
422	0.0005377227723
423	0.0005377227723
424	0.0005377040456
425	0.0005376983236
426	0.0005377102301
427	0.0005377092475
428	0.0005376924282
429	0.0005376963006
430	0.0005377004621
431	0.0005377006933
432	0.0005377019071
433	0.0005376877465
434	0.0005376796547
435	0.0005376698868
436	0.0005376769382
437	0.0005376810419
438	0.0005302478179
439	0.0005302332527
440	0.0005302421536
441	0.0005302401885
442	0.00053022256
443	0.0005302286288
444	0.0005302233114
445	0.0005302267793
446	0.0005302198434
447	0.0005302237737
448	0.0005302094975
449	0.0005301968397
450	0.0005301881699
451	0.0005301968397
452	0.0005301875919
453	0.0005301875919
454	0.0005301875919
455	0.0005301801937
456	0.0005302050471
457	0.000530199614
458	0.0005228152297
459	0.0005228181774
460	0.0005228185242
461	0.0005144992504
462	0.0005144992504
463	0.0005144878063
464	0.000514484454
465	0.000514484454
466	0.000514477576
467	0.000514477576
468	0.0005144631842
469	0.0005144632998
470	0.0005060625302
471	0.0005060625302
472	0.0005060654779
473	0.0005060654779
474	0.0005060654779
475	0.0005060427054
476	0.0005060642642
477	0.0005060642642
478	0.0005060336888
479	0.0005060336888
480	0.0005060492366
481	0.0005060395842
482	0.0005060395842
483	0.0005060412604
484	0.0005060423008
485	0.0005060423008
486	0.0005060423008
487	0.0005060423008
488	0.0005060388329
489	0.0005060174474
490	0.0005060174474
491	0.0005060174474
492	0.0005060174474
493	0.0005060174474
494	0.0005060174474
495	0.0005060174474
496	0.0005060288337
497	0.0005060313191
498	0.0005060313191
499	0.0005060313191
500	0.0005060313191
501	0.0005060220135
502	0.000506025597
503	0.0005060338622
504	0.0005060373879
505	0.0005060373879
506	0.0005060373879
507	0.0005060209153
508	0.0005060079685
509	0.0005060079685
510	0.0005060079685
511	0.0005060079685
512	0.0005060079685
513	0.0005060079685
514	0.0005060079685
515	0.0005060079685
516	0.0005060079685
517	0.0005060079685
518	0.0005060079685
519	0.0005060079685
520	0.0005060079685
521	0.0005060079685
522	0.0005060079685
523	0.0005060129392
524	0.0005060129392
525	0.0005060129392
526	0.0005060129392
527	0.0005060129392
528	0.0005060129392
529	0.0005060129392
530	0.0005060129392
531	0.0005060129392
532	0.0005060129392
533	0.0005060129392
534	0.0005060129392
535	0.000505998085
536	0.000505998085
537	0.000505998085
538	0.000505998085
539	0.000505998085
540	0.000505998085
541	0.000505998085
542	0.000505998085
543	0.000505998085
544	0.000505998085
545	0.000505998085
546	0.000505998085
547	0.000505998085
548	0.000505998085
549	0.000505998085
550	0.000505998085
551	0.000505998085
552	0.000505998085
553	0.000505998085
554	0.000505998085
555	0.000505998085
556	0.000505998085
557	0.000505998085
558	0.000505998085
559	0.000505998085
560	0.000505998085
561	0.000505998085
562	0.000505998085
563	0.000505998085
564	0.000505998085
565	0.000505998085
566	0.000505998085
567	0.000505998085
568	0.000505998085
569	0.000505998085
570	0.000505998085
571	0.000505998085
572	0.000505998085
573	0.000505998085
574	0.000505998085
575	0.000505998085
576	0.000505998085
577	0.000505998085
578	0.000505998085
579	0.000505998085
580	0.000505998085
581	0.000505998085
582	0.000505998085
583	0.000505998085
584	0.000505998085
585	0.000505998085
586	0.000505998085
587	0.000505998085
588	0.000505998085
589	0.000505998085
590	0.000505998085
591	0.000505998085
592	0.000505998085
593	0.000505998085
594	0.000505998085
595	0.000505998085
596	0.000505998085
597	0.000505998085
598	0.000505998085
599	0.000505998085
600	0.000505998085
601	0.000505998085
602	0.000505998085
603	0.000505998085
604	0.000505998085
605	0.000505998085
606	0.000505998085
607	0.000505998085
608	0.000505998085
609	0.000505998085
610	0.000505998085
611	0.000505998085
612	0.000505998085
613	0.000505998085
614	0.000505998085
615	0.000505998085
616	0.000505998085
617	0.000505998085
618	0.000505998085
619	0.000505998085
620	0.000505998085
621	0.000505998085
622	0.000505998085
623	0.000505998085
624	0.000505998085
625	0.000505998085
626	0.000505998085
627	0.000505998085
628	0.000505998085
629	0.000505998085
630	0.000505998085
631	0.000505998085
632	0.000505998085
633	0.000505998085
634	0.000505998085
635	0.000505998085
636	0.000505998085
637	0.000505998085
638	0.000505998085
639	0.000505998085
640	0.000505998085
641	0.000505998085
642	0.000505998085
643	0.000505998085
644	0.000505998085
645	0.000505998085
646	0.000505998085
647	0.000505998085
648	0.000505998085
649	0.000505998085
650	0.000505998085
651	0.000505998085
652	0.000505998085
653	0.000505998085
654	0.000505998085
655	0.000505998085
656	0.000505998085
657	0.000505998085
658	0.000505998085
659	0.000505998085
660	0.000505998085
661	0.000505998085
662	0.000505998085
663	0.000505998085
664	0.000505998085
665	0.000505998085
666	0.000505998085
667	0.000505998085
668	0.000505998085
669	0.000505998085
670	0.000505998085
671	0.000505998085
672	0.000505998085
673	0.000505998085
674	0.000505998085
675	0.000505998085
676	0.000505998085
677	0.000505998085
678	0.000505998085
679	0.000505998085
680	0.000505998085
681	0.000505998085
682	0.000505998085
683	0.000505998085
684	0.000505998085
685	0.000505998085
686	0.000505998085
687	0.000505998085
688	0.000505998085
689	0.000505998085
690	0.000505998085
691	0.000505998085
692	0.000505998085
693	0.000505998085
694	0.000505998085
695	0.000505998085
696	0.000505998085
697	0.000505998085
698	0.000505998085
699	0.000505998085
700	0.000505998085
701	0.000505998085
702	0.000505998085
703	0.000505998085
704	0.000505998085
705	0.000505998085
706	0.000505998085
707	0.000505998085
708	0.000505998085
709	0.000505998085
710	0.000505998085
711	0.000505998085
712	0.000505998085
713	0.000505998085
714	0.000505998085
715	0.000505998085
716	0.000505998085
717	0.000505998085
718	0.000505998085
719	0.000505998085
720	0.000505998085
721	0.000505998085
722	0.000505998085
723	0.000505998085
724	0.000505998085
725	0.000505998085
726	0.000505998085
727	0.000505998085
728	0.000505998085
729	0.000505998085
730	0.000505998085
731	0.000505998085
732	0.000505998085
733	0.000505998085
734	0.000505998085
735	0.000505998085
736	0.000505998085
737	0.000505998085
738	0.000505998085
739	0.000505998085
740	0.000505998085
741	0.000505998085
742	0.000505998085
743	0.000505998085
744	0.000505998085
745	0.000505998085
746	0.000505998085
747	0.000505998085
748	0.000505998085
749	0.000505998085
750	0.000505998085
751	0.000505998085
752	0.000505998085
753	0.000505998085
754	0.000505998085
755	0.000505998085
756	0.000505998085
757	0.000505998085
758	0.000505998085
759	0.000505998085
760	0.000505998085
761	0.000505998085
762	0.000505998085
763	0.000505998085
764	0.000505998085
765	0.000505998085
766	0.000505998085
767	0.000505998085
768	0.000505998085
769	0.000505998085
770	0.000505998085
771	0.000505998085
772	0.000505998085
773	0.000505998085
774	0.000505998085
775	0.000505998085
776	0.000505998085
777	0.000505998085
778	0.000505998085
779	0.000505998085
780	0.000505998085
781	0.000505998085
782	0.000505998085
783	0.000505998085
784	0.000505998085
785	0.000505998085
786	0.000505998085
787	0.000505998085
788	0.000505998085
789	0.000505998085
790	0.000505998085
791	0.000505998085
792	0.000505998085
793	0.000505998085
794	0.000505998085
795	0.000505998085
796	0.000505998085
797	0.000505998085
798	0.000505998085
799	0.000505998085
800	0.000505998085
801	0.000505998085
802	0.000505998085
803	0.000505998085
804	0.000505998085
805	0.000505998085
806	0.000505998085
807	0.000505998085
808	0.000505998085
809	0.000505998085
810	0.000505998085
811	0.000505998085
812	0.000505998085
813	0.000505998085
814	0.000505998085
815	0.000505998085
816	0.000505998085
817	0.000505998085
818	0.000505998085
819	0.000505998085
820	0.000505998085
821	0.000505998085
822	0.000505998085
823	0.000505998085
824	0.000505998085
825	0.000505998085
826	0.000505998085
827	0.000505998085
828	0.000505998085
829	0.000505998085
830	0.000505998085
831	0.000505998085
832	0.000505998085
833	0.000505998085
834	0.000505998085
835	0.000505998085
836	0.000505998085
837	0.000505998085
838	0.000505998085
839	0.000505998085
840	0.000505998085
841	0.000505998085
842	0.000505998085
843	0.000505998085
844	0.000505998085
845	0.000505998085
846	0.000505998085
847	0.000505998085
848	0.000505998085
849	0.000505998085
850	0.000505998085
851	0.000505998085
852	0.000505998085
853	0.000505998085
854	0.000505998085
855	0.000505998085
856	0.000505998085
857	0.000505998085
858	0.000505998085
859	0.000505998085
860	0.000505998085
861	0.000505998085
862	0.000505998085
863	0.000505998085
864	0.000505998085
865	0.000505998085
866	0.000505998085
867	0.000505998085
868	0.000505998085
869	0.000505998085
870	0.000505998085
871	0.000505998085
872	0.000505998085
873	0.000505998085
874	0.000505998085
875	0.000505998085
876	0.000505998085
877	0.000505998085
878	0.000505998085
879	0.000505998085
880	0.000505998085
881	0.000505998085
882	0.000505998085
883	0.000505998085
884	0.000505998085
885	0.000505998085
886	0.000505998085
887	0.000505998085
888	0.000505998085
889	0.000505998085
890	0.000505998085
891	0.000505998085
892	0.000505998085
893	0.000505998085
894	0.000505998085
895	0.000505998085
896	0.000505998085
897	0.000505998085
898	0.000505998085
899	0.000505998085
900	0.000505998085
901	0.000505998085
902	0.000505998085
903	0.000505998085
904	0.000505998085
905	0.000505998085
906	0.000505998085
907	0.000505998085
908	0.000505998085
909	0.000505998085
910	0.000505998085
911	0.000505998085
912	0.000505998085
913	0.000505998085
914	0.000505998085
915	0.000505998085
916	0.000505998085
917	0.000505998085
918	0.000505998085
919	0.000505998085
920	0.000505998085
921	0.000505998085
922	0.000505998085
923	0.000505998085
924	0.000505998085
925	0.000505998085
926	0.000505998085
927	0.000505998085
928	0.000505998085
929	0.000505998085
930	0.000505998085
931	0.000505998085
932	0.000505998085
933	0.000505998085
934	0.000505998085
935	0.000505998085
936	0.000505998085
937	0.000505998085
938	0.000505998085
939	0.000505998085
940	0.000505998085
941	0.000505998085
942	0.000505998085
943	0.000505998085
944	0.000505998085
945	0.000505998085
946	0.000505998085
947	0.000505998085
948	0.000505998085
949	0.000505998085
950	0.000505998085
951	0.000505998085
952	0.000505998085
953	0.000505998085
954	0.000505998085
955	0.000505998085
956	0.000505998085
957	0.000505998085
958	0.000505998085
959	0.000505998085
960	0.000505998085
961	0.000505998085
962	0.000505998085
963	0.000505998085
964	0.000505998085
965	0.000505998085
966	0.000505998085
967	0.000505998085
968	0.000505998085
969	0.000505998085
970	0.000505998085
971	0.000505998085
972	0.000505998085
973	0.000505998085
974	0.000505998085
975	0.000505998085
976	0.000505998085
977	0.000505998085
978	0.000505998085
979	0.000505998085
980	0.000505998085
981	0.000505998085
982	0.000505998085
983	0.000505998085
984	0.000505998085
985	0.000505998085
986	0.000505998085
987	0.000505998085
988	0.000505998085
989	0.000505998085
990	0.000505998085
991	0.000505998085
992	0.000505998085
993	0.000505998085
994	0.000505998085
995	0.000505998085
996	0.000505998085
997	0.000505998085
998	0.000505998085
999	0.000505998085
